latitude,longitude,acq_datetime,frp,satellite,confidence,daynight,source,weight
51.2706,-121.5455,2026-07-31T04:29:00Z,32.28,Terra,100,N,MODIS_NRT,1
51.2679,-121.4753,2026-07-31T04:29:00Z,27.2,Terra,100,N,MODIS_NRT,1
51.2662,-121.4922,2026-07-31T04:29:00Z,95.34,Terra,100,N,MODIS_NRT,1
51.2645,-121.509,2026-07-31T04:29:00Z,74.42,Terra,100,N,MODIS_NRT,1
51.2635,-121.4215,2026-07-31T04:29:00Z,29.99,Terra,69,N,MODIS_NRT,1
51.2618,-121.4386,2026-07-31T04:29:00Z,185.53,Terra,100,N,MODIS_NRT,1
51.2583,-121.4725,2026-07-31T04:29:00Z,25.22,Terra,79,N,MODIS_NRT,1
51.2522,-121.436,2026-07-31T04:29:00Z,80.15,Terra,100,N,MODIS_NRT,1
51.2504,-121.453,2026-07-31T04:29:00Z,313.83,Terra,100,N,MODIS_NRT,1
51.2487,-121.47,2026-07-31T04:29:00Z,50.05,Terra,100,N,MODIS_NRT,1
51.2462,-121.591,2026-07-31T04:29:00Z,30.8,Terra,100,N,MODIS_NRT,1
51.241,-121.6415,2026-07-31T04:29:00Z,9.4,Terra,22,N,MODIS_NRT,1
51.2408,-121.4505,2026-07-31T04:29:00Z,97.83,Terra,100,N,MODIS_NRT,1
51.2393,-121.6584,2026-07-31T04:29:00Z,18.58,Terra,76,N,MODIS_NRT,1
51.2862,-121.5843,2026-07-31T04:29:00Z,90.15,Terra,100,N,MODIS_NRT,1
51.2391,-121.4675,2026-07-31T04:29:00Z,365.62,Terra,100,N,MODIS_NRT,1
51.2696,-121.4582,2026-07-31T04:29:00Z,47.77,Terra,100,N,MODIS_NRT,1
51.26,-121.4556,2026-07-31T04:29:00Z,216.5,Terra,100,N,MODIS_NRT,1
51.281,-121.4435,2026-07-31T04:29:00Z,80.42,Terra,100,N,MODIS_NRT,1
51.2792,-121.6516,2026-07-31T04:29:00Z,17.96,Terra,65,N,MODIS_NRT,1
51.2845,-121.4092,2026-07-31T04:29:00Z,479.28,Terra,100,N,MODIS_NRT,1
51.2714,-121.4412,2026-07-31T04:29:00Z,242.06,Terra,100,N,MODIS_NRT,1
51.2836,-121.5142,2026-07-31T04:29:00Z,47.92,Terra,92,N,MODIS_NRT,1
51.2828,-121.4264,2026-07-31T04:29:00Z,554.14,Terra,100,N,MODIS_NRT,1
51.2819,-121.531,2026-07-31T04:29:00Z,204.19,Terra,100,N,MODIS_NRT,1
51.2801,-121.548,2026-07-31T04:29:00Z,108.33,Terra,100,N,MODIS_NRT,1
51.2792,-121.4606,2026-07-31T04:29:00Z,37.54,Terra,91,N,MODIS_NRT,1
51.2775,-121.4777,2026-07-31T04:29:00Z,26.61,Terra,48,N,MODIS_NRT,1
51.2766,-121.5818,2026-07-31T04:29:00Z,13.19,Terra,37,N,MODIS_NRT,1
51.2758,-121.4948,2026-07-31T04:29:00Z,25.82,Terra,49,N,MODIS_NRT,1
51.2749,-121.4068,2026-07-31T04:29:00Z,139.13,Terra,100,N,MODIS_NRT,1
51.2731,-121.424,2026-07-31T04:29:00Z,694.93,Terra,100,N,MODIS_NRT,1
51.2723,-121.5285,2026-07-31T04:29:00Z,39.32,Terra,93,N,MODIS_NRT,1
51.2854,-121.4972,2026-07-31T04:29:00Z,30.15,Terra,49,N,MODIS_NRT,1
48.7257,-119.7307,2026-07-31T04:27:00Z,39.45,Terra,100,N,MODIS_NRT,1
48.7239,-119.7492,2026-07-31T04:27:00Z,43.08,Terra,100,N,MODIS_NRT,1
48.7243,-119.6389,2026-07-31T04:27:00Z,15.57,Terra,81,N,MODIS_NRT,1
48.7244,-119.7373,2026-07-31T04:27:00Z,66.13,Terra,100,N,MODIS_NRT,1
48.7157,-119.7286,2026-07-31T04:27:00Z,33.6,Terra,97,N,MODIS_NRT,1
48.7262,-119.7185,2026-07-31T04:27:00Z,35.85,Terra,100,N,MODIS_NRT,1
48.7228,-119.7555,2026-07-31T04:27:00Z,33.27,Terra,87,N,MODIS_NRT,1
48.7276,-119.7118,2026-07-31T04:27:00Z,37.82,Terra,100,N,MODIS_NRT,1
48.7228,-119.6544,2026-07-31T04:27:00Z,53.91,Terra,100,N,MODIS_NRT,1
48.7187,-119.8032,2026-07-31T04:27:00Z,58.61,Terra,100,N,MODIS_NRT,1
48.7222,-119.7671,2026-07-31T04:27:00Z,12.98,Terra,21,N,MODIS_NRT,1
48.7214,-119.6693,2026-07-31T04:27:00Z,110.99,Terra,100,N,MODIS_NRT,1
48.721,-119.774,2026-07-31T04:27:00Z,24.55,Terra,95,N,MODIS_NRT,1
48.7203,-119.7866,2026-07-31T04:27:00Z,58.82,Terra,100,N,MODIS_NRT,1
48.7193,-119.7927,2026-07-31T04:27:00Z,55.46,Terra,100,N,MODIS_NRT,1
48.7178,-119.8088,2026-07-31T04:27:00Z,39.31,Terra,100,N,MODIS_NRT,1
48.7311,-119.7757,2026-07-31T04:27:00Z,67.89,Terra,100,N,MODIS_NRT,1
48.7293,-119.7953,2026-07-31T04:27:00Z,81.42,Terra,100,N,MODIS_NRT,1
48.7562,-119.6158,2026-07-31T04:27:00Z,774.33,Terra,100,N,MODIS_NRT,1
48.7315,-119.6599,2026-07-31T04:27:00Z,91.31,Terra,100,N,MODIS_NRT,1
48.7315,-119.6712,2026-07-31T04:27:00Z,30.24,Terra,68,N,MODIS_NRT,1
48.7125,-119.6545,2026-07-31T04:27:00Z,49.67,Terra,100,N,MODIS_NRT,1
48.7616,-119.668,2026-07-31T04:27:00Z,78.69,Terra,100,N,MODIS_NRT,1
48.7582,-119.5938,2026-07-31T04:27:00Z,9.61,Terra,23,N,MODIS_NRT,1
48.7547,-119.6318,2026-07-31T04:27:00Z,688.44,Terra,100,N,MODIS_NRT,1
48.7533,-119.6468,2026-07-31T04:27:00Z,176.8,Terra,100,N,MODIS_NRT,1
48.7517,-119.664,2026-07-31T04:27:00Z,29.91,Terra,65,N,MODIS_NRT,1
48.7462,-119.7231,2026-07-31T04:27:00Z,18.23,Terra,15,N,MODIS_NRT,1
48.7459,-119.615,2026-07-31T04:27:00Z,225.44,Terra,100,N,MODIS_NRT,1
48.7444,-119.6319,2026-07-31T04:27:00Z,306.32,Terra,100,N,MODIS_NRT,1
48.743,-119.6464,2026-07-31T04:27:00Z,47.32,Terra,98,N,MODIS_NRT,1
48.7416,-119.6617,2026-07-31T04:27:00Z,35.45,Terra,77,N,MODIS_NRT,1
48.7363,-119.7197,2026-07-31T04:27:00Z,28.37,Terra,56,N,MODIS_NRT,1
48.736,-119.6242,2026-07-31T04:27:00Z,21.26,Terra,93,N,MODIS_NRT,1
48.7345,-119.6403,2026-07-31T04:27:00Z,65.1,Terra,100,N,MODIS_NRT,1
48.7343,-119.63,2026-07-31T04:27:00Z,40.11,Terra,100,N,MODIS_NRT,1
48.7331,-119.6545,2026-07-31T04:27:00Z,119.94,Terra,100,N,MODIS_NRT,1
48.7329,-119.6452,2026-07-31T04:27:00Z,70.63,Terra,100,N,MODIS_NRT,1
48.7139,-119.7473,2026-07-31T04:27:00Z,61.46,Terra,100,N,MODIS_NRT,1
48.27,-118.2483,2026-07-31T04:27:00Z,80.57,Terra,100,N,MODIS_NRT,1
48.7122,-119.7646,2026-07-31T04:27:00Z,13.05,Terra,22,N,MODIS_NRT,1
48.7112,-119.6691,2026-07-31T04:27:00Z,93.8,Terra,100,N,MODIS_NRT,1
48.3085,-119.0945,2026-07-31T04:27:00Z,61.92,Terra,100,N,MODIS_NRT,1
48.3069,-119.112,2026-07-31T04:27:00Z,56.39,Terra,100,N,MODIS_NRT,1
48.2966,-119.1097,2026-07-31T04:27:00Z,29.65,Terra,100,N,MODIS_NRT,1
48.2951,-118.2102,2026-07-31T04:27:00Z,165.39,Terra,100,N,MODIS_NRT,1
48.2933,-118.2311,2026-07-31T04:27:00Z,43.77,Terra,100,N,MODIS_NRT,1
48.286,-118.1876,2026-07-31T04:27:00Z,111.77,Terra,100,N,MODIS_NRT,1
48.2843,-118.2085,2026-07-31T04:27:00Z,987.38,Terra,100,N,MODIS_NRT,1
48.2826,-118.2287,2026-07-31T04:27:00Z,288.13,Terra,100,N,MODIS_NRT,1
48.2809,-118.2493,2026-07-31T04:27:00Z,12.27,Terra,69,N,MODIS_NRT,1
48.2792,-118.2698,2026-07-31T04:27:00Z,6.34,Terra,31,N,MODIS_NRT,1
48.2752,-118.1859,2026-07-31T04:27:00Z,232.19,Terra,100,N,MODIS_NRT,1
48.2735,-118.2065,2026-07-31T04:27:00Z,232.82,Terra,100,N,MODIS_NRT,1
48.2718,-118.227,2026-07-31T04:27:00Z,138.88,Terra,100,N,MODIS_NRT,1
48.7649,-119.6326,2026-07-31T04:27:00Z,229.94,Terra,100,N,MODIS_NRT,1
48.269,-119.0674,2026-07-31T04:27:00Z,75.53,Terra,100,N,MODIS_NRT,1
48.2644,-118.1839,2026-07-31T04:27:00Z,203.51,Terra,100,N,MODIS_NRT,1
48.2627,-118.2044,2026-07-31T04:27:00Z,162.45,Terra,100,N,MODIS_NRT,1
48.4883,-114.8804,2026-07-31T04:27:00Z,16.88,Terra,42,N,MODIS_NRT,1
48.4899,-114.8505,2026-07-31T04:27:00Z,385.1,Terra,100,N,MODIS_NRT,1
48.4916,-114.8181,2026-07-31T04:27:00Z,221.44,Terra,100,N,MODIS_NRT,1
48.7007,-119.7778,2026-07-31T04:27:00Z,32.41,Terra,100,N,MODIS_NRT,1
48.7105,-119.7819,2026-07-31T04:27:00Z,14.58,Terra,78,N,MODIS_NRT,1
48.7097,-119.6849,2026-07-31T04:27:00Z,67.57,Terra,100,N,MODIS_NRT,1
48.7089,-119.7987,2026-07-31T04:27:00Z,216.47,Terra,100,N,MODIS_NRT,1
48.707,-119.8179,2026-07-31T04:27:00Z,70.88,Terra,100,N,MODIS_NRT,1
48.7025,-119.6521,2026-07-31T04:27:00Z,24.18,Terra,96,N,MODIS_NRT,1
48.7024,-119.7606,2026-07-31T04:27:00Z,15.77,Terra,28,N,MODIS_NRT,1
48.7009,-119.6688,2026-07-31T04:27:00Z,82.07,Terra,100,N,MODIS_NRT,1
48.6995,-119.6838,2026-07-31T04:27:00Z,26.22,Terra,83,N,MODIS_NRT,1
48.6692,-119.6788,2026-07-31T04:27:00Z,13.54,Terra,75,N,MODIS_NRT,1
48.6988,-119.7976,2026-07-31T04:27:00Z,69.73,Terra,100,N,MODIS_NRT,1
48.697,-119.8163,2026-07-31T04:27:00Z,23.06,Terra,93,N,MODIS_NRT,1
48.6925,-119.7572,2026-07-31T04:27:00Z,20.94,Terra,87,N,MODIS_NRT,1
48.6908,-119.6676,2026-07-31T04:27:00Z,20.34,Terra,31,N,MODIS_NRT,1
48.6907,-119.776,2026-07-31T04:27:00Z,50.59,Terra,100,N,MODIS_NRT,1
48.6824,-119.7557,2026-07-31T04:27:00Z,32.94,Terra,100,N,MODIS_NRT,1
48.6806,-119.7744,2026-07-31T04:27:00Z,22.41,Terra,94,N,MODIS_NRT,1
48.7635,-119.6481,2026-07-31T04:27:00Z,72.85,Terra,100,N,MODIS_NRT,1
48.9818,-121.0457,2026-07-31T04:27:00Z,40.28,Terra,100,N,MODIS_NRT,1
48.7664,-119.6167,2026-07-31T04:27:00Z,297.87,Terra,100,N,MODIS_NRT,1
48.7716,-119.6708,2026-07-31T04:27:00Z,53.44,Terra,62,N,MODIS_NRT,1
49.8005,-121.3854,2026-07-31T04:27:00Z,24.05,Terra,36,N,MODIS_NRT,1
49.796,-121.3352,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.7944,-121.3508,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.7928,-121.3662,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.7911,-121.3824,2026-07-31T04:27:00Z,29.11,Terra,98,N,MODIS_NRT,1
49.7865,-121.3336,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.7849,-121.3491,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.7833,-121.3642,2026-07-31T04:27:00Z,0.0,Terra,98,N,MODIS_NRT,1
49.6153,-116.3075,2026-07-31T04:27:00Z,15.23,Terra,53,N,MODIS_NRT,1
49.6048,-116.2779,2026-07-31T04:27:00Z,38.27,Terra,90,N,MODIS_NRT,1
49.6025,-116.3144,2026-07-31T04:27:00Z,12.7,Terra,34,N,MODIS_NRT,1
49.0339,-121.0128,2026-07-31T04:27:00Z,24.21,Terra,99,N,MODIS_NRT,1
49.0324,-121.0269,2026-07-31T04:27:00Z,45.78,Terra,100,N,MODIS_NRT,1
49.0309,-121.041,2026-07-31T04:27:00Z,35.01,Terra,100,N,MODIS_NRT,1
49.0294,-121.056,2026-07-31T04:27:00Z,14.74,Terra,85,N,MODIS_NRT,1
49.0244,-121.0104,2026-07-31T04:27:00Z,95.32,Terra,100,N,MODIS_NRT,1
49.0229,-121.0248,2026-07-31T04:27:00Z,55.39,Terra,100,N,MODIS_NRT,1
49.8023,-121.3686,2026-07-31T04:27:00Z,0.0,Terra,100,N,MODIS_NRT,1
49.8099,-121.3885,2026-07-31T04:27:00Z,24.26,Terra,45,N,MODIS_NRT,1
49.8568,-117.7086,2026-07-31T04:27:00Z,13.99,Terra,37,N,MODIS_NRT,1
50.2338,-122.462,2026-07-31T04:27:00Z,28.95,Terra,100,N,MODIS_NRT,1
48.2591,-118.2476,2026-07-31T04:27:00Z,57.0,Terra,100,N,MODIS_NRT,1
50.4056,-117.1295,2026-07-31T04:27:00Z,20.93,Terra,72,N,MODIS_NRT,1
50.4033,-117.1634,2026-07-31T04:27:00Z,11.43,Terra,35,N,MODIS_NRT,1
50.3987,-117.1229,2026-07-31T04:27:00Z,11.12,Terra,24,N,MODIS_NRT,1
50.2684,-122.4889,2026-07-31T04:27:00Z,7.33,Terra,32,N,MODIS_NRT,1
50.267,-122.5014,2026-07-31T04:27:00Z,23.6,Terra,100,N,MODIS_NRT,1
50.2352,-122.4496,2026-07-31T04:27:00Z,38.85,Terra,100,N,MODIS_NRT,1
50.2261,-122.4469,2026-07-31T04:27:00Z,30.25,Terra,100,N,MODIS_NRT,1
49.974,-118.2602,2026-07-31T04:27:00Z,20.86,Terra,79,N,MODIS_NRT,1
50.2247,-122.4592,2026-07-31T04:27:00Z,40.88,Terra,100,N,MODIS_NRT,1
50.0992,-121.2531,2026-07-31T04:27:00Z,12.37,Terra,55,N,MODIS_NRT,1
50.0031,-118.3155,2026-07-31T04:27:00Z,85.22,Terra,100,N,MODIS_NRT,1
50.0016,-118.3352,2026-07-31T04:27:00Z,16.26,Terra,66,N,MODIS_NRT,1
49.9924,-118.311,2026-07-31T04:27:00Z,77.28,Terra,100,N,MODIS_NRT,1
49.9906,-118.3327,2026-07-31T04:27:00Z,21.17,Terra,80,N,MODIS_NRT,1
49.9756,-118.2394,2026-07-31T04:27:00Z,12.71,Terra,58,N,MODIS_NRT,1
49.0214,-121.0389,2026-07-31T04:27:00Z,8.27,Terra,30,N,MODIS_NRT,1
49.0198,-121.0538,2026-07-31T04:27:00Z,34.9,Terra,100,N,MODIS_NRT,1
48.9992,-121.0646,2026-07-31T04:27:00Z,32.23,Terra,100,N,MODIS_NRT,1
48.7952,-119.6384,2026-07-31T04:27:00Z,716.53,Terra,100,N,MODIS_NRT,1
48.8118,-119.6806,2026-07-31T04:27:00Z,84.91,Terra,100,N,MODIS_NRT,1
48.807,-119.6233,2026-07-31T04:27:00Z,126.04,Terra,100,N,MODIS_NRT,1
48.8054,-119.6393,2026-07-31T04:27:00Z,109.8,Terra,100,N,MODIS_NRT,1
48.8037,-119.6575,2026-07-31T04:27:00Z,209.64,Terra,100,N,MODIS_NRT,1
48.8018,-119.6774,2026-07-31T04:27:00Z,243.81,Terra,100,N,MODIS_NRT,1
48.8,-119.6959,2026-07-31T04:27:00Z,21.15,Terra,66,N,MODIS_NRT,1
48.7967,-119.623,2026-07-31T04:27:00Z,685.96,Terra,100,N,MODIS_NRT,1
48.7937,-119.6547,2026-07-31T04:27:00Z,160.31,Terra,100,N,MODIS_NRT,1
48.8156,-119.6406,2026-07-31T04:27:00Z,30.0,Terra,100,N,MODIS_NRT,1
48.7918,-119.6744,2026-07-31T04:27:00Z,83.16,Terra,100,N,MODIS_NRT,1
48.79,-119.694,2026-07-31T04:27:00Z,12.76,Terra,2,N,MODIS_NRT,1
48.7866,-119.621,2026-07-31T04:27:00Z,19.91,Terra,82,N,MODIS_NRT,1
48.7852,-119.636,2026-07-31T04:27:00Z,243.64,Terra,100,N,MODIS_NRT,1
48.7836,-119.6526,2026-07-31T04:27:00Z,97.45,Terra,100,N,MODIS_NRT,1
48.7817,-119.6732,2026-07-31T04:27:00Z,79.74,Terra,100,N,MODIS_NRT,1
48.7735,-119.6503,2026-07-31T04:27:00Z,71.74,Terra,100,N,MODIS_NRT,1
48.8137,-119.6605,2026-07-31T04:27:00Z,330.36,Terra,100,N,MODIS_NRT,1
48.8204,-121.2035,2026-07-31T04:27:00Z,10.48,Terra,58,N,MODIS_NRT,1
48.9964,-120.5856,2026-07-31T04:27:00Z,12.83,Terra,45,N,MODIS_NRT,1
48.9612,-120.542,2026-07-31T04:27:00Z,78.18,Terra,100,N,MODIS_NRT,1
48.9913,-121.0479,2026-07-31T04:27:00Z,12.59,Terra,48,N,MODIS_NRT,1
48.9897,-121.0628,2026-07-31T04:27:00Z,21.89,Terra,100,N,MODIS_NRT,1
48.9832,-121.0318,2026-07-31T04:27:00Z,8.6,Terra,44,N,MODIS_NRT,1
48.9724,-120.5296,2026-07-31T04:27:00Z,19.42,Terra,87,N,MODIS_NRT,1
48.9708,-120.5447,2026-07-31T04:27:00Z,23.18,Terra,95,N,MODIS_NRT,1
48.9693,-120.5599,2026-07-31T04:27:00Z,10.98,Terra,51,N,MODIS_NRT,1
48.9627,-120.5274,2026-07-31T04:27:00Z,21.34,Terra,91,N,MODIS_NRT,1
48.9596,-120.5582,2026-07-31T04:27:00Z,18.86,Terra,89,N,MODIS_NRT,1
48.8222,-121.1876,2026-07-31T04:27:00Z,7.57,Terra,20,N,MODIS_NRT,1
48.9128,-120.6308,2026-07-31T04:27:00Z,35.61,Terra,87,N,MODIS_NRT,1
48.9108,-120.6245,2026-07-31T04:27:00Z,45.92,Terra,100,N,MODIS_NRT,1
48.9027,-120.607,2026-07-31T04:27:00Z,108.55,Terra,100,N,MODIS_NRT,1
48.9011,-120.6225,2026-07-31T04:27:00Z,166.13,Terra,100,N,MODIS_NRT,1
48.893,-120.6051,2026-07-31T04:27:00Z,25.01,Terra,98,N,MODIS_NRT,1
48.8298,-121.2063,2026-07-31T04:27:00Z,12.45,Terra,75,N,MODIS_NRT,1
48.8278,-121.2242,2026-07-31T04:27:00Z,5.38,Terra,7,N,MODIS_NRT,1
48.2609,-118.226,2026-07-31T04:27:00Z,108.26,Terra,100,N,MODIS_NRT,1
45.2824,-121.3612,2026-07-31T04:27:00Z,12.16,Terra,17,N,MODIS_NRT,1
48.2588,-119.0646,2026-07-31T04:27:00Z,20.06,Terra,88,N,MODIS_NRT,1
44.5019,-120.6534,2026-07-31T04:27:00Z,56.14,Terra,100,N,MODIS_NRT,1
44.5176,-120.6628,2026-07-31T04:27:00Z,45.61,Terra,100,N,MODIS_NRT,1
44.5161,-120.5935,2026-07-31T04:27:00Z,161.55,Terra,100,N,MODIS_NRT,1
44.5161,-120.6761,2026-07-31T04:27:00Z,12.84,Terra,35,N,MODIS_NRT,1
44.5146,-120.6071,2026-07-31T04:27:00Z,27.26,Terra,100,N,MODIS_NRT,1
44.5145,-120.6895,2026-07-31T04:27:00Z,24.66,Terra,100,N,MODIS_NRT,1
44.513,-120.6205,2026-07-31T04:27:00Z,10.85,Terra,67,N,MODIS_NRT,1
44.5128,-120.5597,2026-07-31T04:27:00Z,10.49,Terra,54,N,MODIS_NRT,1
44.5115,-120.6338,2026-07-31T04:27:00Z,21.6,Terra,100,N,MODIS_NRT,1
44.51,-120.647,2026-07-31T04:27:00Z,18.02,Terra,69,N,MODIS_NRT,1
44.5085,-120.6603,2026-07-31T04:27:00Z,50.54,Terra,100,N,MODIS_NRT,1
44.5055,-120.687,2026-07-31T04:27:00Z,15.17,Terra,54,N,MODIS_NRT,1
44.505,-120.627,2026-07-31T04:27:00Z,59.8,Terra,100,N,MODIS_NRT,1
44.5038,-120.474,2026-07-31T04:27:00Z,10.07,Terra,61,N,MODIS_NRT,1
44.5034,-120.6401,2026-07-31T04:27:00Z,48.59,Terra,100,N,MODIS_NRT,1
44.4942,-120.6384,2026-07-31T04:27:00Z,134.76,Terra,100,N,MODIS_NRT,1
44.5192,-120.5663,2026-07-31T04:27:00Z,46.53,Terra,100,N,MODIS_NRT,1
44.4927,-120.6516,2026-07-31T04:27:00Z,52.92,Terra,100,N,MODIS_NRT,1
44.4886,-120.4424,2026-07-31T04:27:00Z,85.01,Terra,100,N,MODIS_NRT,1
44.4867,-120.6228,2026-07-31T04:27:00Z,89.18,Terra,100,N,MODIS_NRT,1
44.4852,-120.6359,2026-07-31T04:27:00Z,211.3,Terra,100,N,MODIS_NRT,1
44.4836,-120.6492,2026-07-31T04:27:00Z,30.04,Terra,100,N,MODIS_NRT,1
44.4821,-120.6623,2026-07-31T04:27:00Z,5.06,Terra,17,N,MODIS_NRT,1
44.4776,-120.6204,2026-07-31T04:27:00Z,208.72,Terra,100,N,MODIS_NRT,1
44.4761,-120.6335,2026-07-31T04:27:00Z,402.48,Terra,100,N,MODIS_NRT,1
44.4745,-120.6467,2026-07-31T04:27:00Z,25.4,Terra,100,N,MODIS_NRT,1
44.4685,-120.6177,2026-07-31T04:27:00Z,16.08,Terra,92,N,MODIS_NRT,1
44.4669,-120.6314,2026-07-31T04:27:00Z,117.39,Terra,100,N,MODIS_NRT,1
44.4654,-120.645,2026-07-31T04:27:00Z,20.81,Terra,100,N,MODIS_NRT,1
44.4594,-120.6157,2026-07-31T04:27:00Z,5.78,Terra,25,N,MODIS_NRT,1
44.4577,-120.6297,2026-07-31T04:27:00Z,68.1,Terra,100,N,MODIS_NRT,1
44.5176,-120.5799,2026-07-31T04:27:00Z,403.15,Terra,100,N,MODIS_NRT,1
44.5205,-120.7191,2026-07-31T04:27:00Z,9.22,Terra,68,N,MODIS_NRT,1
44.454,-119.9292,2026-07-31T04:27:00Z,14.58,Terra,81,N,MODIS_NRT,1
44.6265,-120.5964,2026-07-31T04:27:00Z,5.6,Terra,33,N,MODIS_NRT,1
44.7285,-121.526,2026-07-31T04:27:00Z,36.79,Terra,100,N,MODIS_NRT,1
44.7244,-121.485,2026-07-31T04:27:00Z,7.18,Terra,42,N,MODIS_NRT,1
44.7228,-121.4979,2026-07-31T04:27:00Z,23.98,Terra,100,N,MODIS_NRT,1
44.7212,-121.5109,2026-07-31T04:27:00Z,74.37,Terra,100,N,MODIS_NRT,1
44.7196,-121.5238,2026-07-31T04:27:00Z,67.02,Terra,100,N,MODIS_NRT,1
44.7123,-121.5087,2026-07-31T04:27:00Z,14.59,Terra,34,N,MODIS_NRT,1
44.7018,-121.5193,2026-07-31T04:27:00Z,46.11,Terra,100,N,MODIS_NRT,1
44.7002,-121.5322,2026-07-31T04:27:00Z,316.95,Terra,100,N,MODIS_NRT,1
44.6986,-121.5451,2026-07-31T04:27:00Z,53.65,Terra,100,N,MODIS_NRT,1
44.6929,-121.5172,2026-07-31T04:27:00Z,68.53,Terra,100,N,MODIS_NRT,1
44.6913,-121.5301,2026-07-31T04:27:00Z,34.71,Terra,100,N,MODIS_NRT,1
44.6839,-121.515,2026-07-31T04:27:00Z,19.79,Terra,100,N,MODIS_NRT,1
44.6298,-121.4289,2026-07-31T04:27:00Z,4.77,Terra,27,N,MODIS_NRT,1
44.6282,-121.4418,2026-07-31T04:27:00Z,4.71,Terra,27,N,MODIS_NRT,1
44.6209,-121.4267,2026-07-31T04:27:00Z,10.93,Terra,80,N,MODIS_NRT,1
44.5207,-120.5531,2026-07-31T04:27:00Z,7.81,Terra,61,N,MODIS_NRT,1
44.6193,-121.4396,2026-07-31T04:27:00Z,9.8,Terra,77,N,MODIS_NRT,1
44.5545,-120.5867,2026-07-31T04:27:00Z,5.36,Terra,22,N,MODIS_NRT,1
44.5453,-120.5848,2026-07-31T04:27:00Z,46.46,Terra,100,N,MODIS_NRT,1
44.5437,-120.5985,2026-07-31T04:27:00Z,49.94,Terra,100,N,MODIS_NRT,1
44.5361,-120.583,2026-07-31T04:27:00Z,15.9,Terra,66,N,MODIS_NRT,1
44.5345,-120.5967,2026-07-31T04:27:00Z,26.56,Terra,100,N,MODIS_NRT,1
44.5284,-120.568,2026-07-31T04:27:00Z,28.79,Terra,100,N,MODIS_NRT,1
44.5269,-120.5814,2026-07-31T04:27:00Z,147.86,Terra,100,N,MODIS_NRT,1
44.5267,-120.6649,2026-07-31T04:27:00Z,5.54,Terra,12,N,MODIS_NRT,1
44.5253,-120.5951,2026-07-31T04:27:00Z,93.12,Terra,100,N,MODIS_NRT,1
44.5252,-120.6782,2026-07-31T04:27:00Z,7.37,Terra,26,N,MODIS_NRT,1
44.5238,-120.6088,2026-07-31T04:27:00Z,22.37,Terra,100,N,MODIS_NRT,1
44.5236,-120.6918,2026-07-31T04:27:00Z,44.3,Terra,100,N,MODIS_NRT,1
44.5221,-120.7055,2026-07-31T04:27:00Z,18.53,Terra,96,N,MODIS_NRT,1
44.4562,-120.6433,2026-07-31T04:27:00Z,11.59,Terra,70,N,MODIS_NRT,1
44.4525,-119.9432,2026-07-31T04:27:00Z,7.4,Terra,26,N,MODIS_NRT,1
45.2286,-123.1659,2026-07-31T04:27:00Z,7.8,Terra,69,N,MODIS_NRT,1
43.6266,-117.8638,2026-07-31T04:27:00Z,23.47,Terra,96,N,MODIS_NRT,1
43.7274,-117.8725,2026-07-31T04:27:00Z,29.47,Terra,100,N,MODIS_NRT,1
43.7203,-117.8359,2026-07-31T04:27:00Z,187.39,Terra,100,N,MODIS_NRT,1
43.7186,-117.8535,2026-07-31T04:27:00Z,175.65,Terra,100,N,MODIS_NRT,1
43.7176,-119.3812,2026-07-31T04:27:00Z,15.49,Terra,49,N,MODIS_NRT,1
43.7138,-117.7192,2026-07-31T04:27:00Z,10.22,Terra,45,N,MODIS_NRT,1
43.71,-117.8339,2026-07-31T04:27:00Z,113.63,Terra,100,N,MODIS_NRT,1
43.7083,-117.8516,2026-07-31T04:27:00Z,19.68,Terra,70,N,MODIS_NRT,1
43.7035,-117.8268,2026-07-31T04:27:00Z,31.05,Terra,100,N,MODIS_NRT,1
43.7012,-117.8148,2026-07-31T04:27:00Z,12.9,Terra,52,N,MODIS_NRT,1
43.6996,-117.8321,2026-07-31T04:27:00Z,14.67,Terra,46,N,MODIS_NRT,1
43.651,-117.9384,2026-07-31T04:27:00Z,30.13,Terra,100,N,MODIS_NRT,1
43.6494,-117.9553,2026-07-31T04:27:00Z,13.39,Terra,49,N,MODIS_NRT,1
43.6407,-117.9364,2026-07-31T04:27:00Z,41.55,Terra,100,N,MODIS_NRT,1
43.6282,-117.8463,2026-07-31T04:27:00Z,12.67,Terra,40,N,MODIS_NRT,1
43.625,-117.8815,2026-07-31T04:27:00Z,10.74,Terra,40,N,MODIS_NRT,1
43.7304,-119.353,2026-07-31T04:27:00Z,14.14,Terra,53,N,MODIS_NRT,1
43.6234,-117.899,2026-07-31T04:27:00Z,103.29,Terra,100,N,MODIS_NRT,1
43.6218,-117.9156,2026-07-31T04:27:00Z,161.34,Terra,100,N,MODIS_NRT,1
43.6179,-117.8447,2026-07-31T04:27:00Z,17.79,Terra,75,N,MODIS_NRT,1
43.6163,-117.8622,2026-07-31T04:27:00Z,34.78,Terra,100,N,MODIS_NRT,1
